"TOA5","GEOFISICO","CR1000","E11808","CR1000.Std.31.08","CPU:Geofisico_Coimbra_v4.2.CR1","37655","Dados24h"
"TIMESTAMP","RECORD","Anonymous4","Temp_Avg","Temp_Max","Temp_Min","Temp_Std","HRel_Avg","HRel_Max","HRel_Min","HRel_Std","pressao_Avg","pressao_Max","pressao_Min","pressao_Std","pnmm_Avg","pnmm_Max","pnmm_Min","VVento_Avg","DVento_Avg","DVento_Std","VVento_Std","VVento_Max","DVento_SMM","TempR5_Avg","TempR5_Min","TempS10_Avg","TempS20_Avg","TempS50_Avg","TempS100_Avg","Precip_Tot","IntPrec_Max","TempoPrec_Tot","RST_Tot","POrv","POrv_Avg","POrv_Max","POrv_Min"
"TS","RN","","oC","oC","oC","oC","%","%","%","%","hPa","hPa","hPa","hPa","hPa","hPa","hPa","m/s","Deg","Deg","m/s","m/s","degN","oC","oC","oC","oC","oC","oC","mm","mm/h","","","","","",""
"","","Smp","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","WVc","WVc","WVc","Std","Max","SMM","Avg","Min","Avg","Avg","Avg","Avg","Tot","Max","Tot","Tot","Smp","Avg","Max","Min"
"2019-10-03 00:00:00",177,549,18.18,24.43,14.43,3.144,67.57,82.9,46.01,11.61,1006.047,1007.184,1004.521,0.5590386,1022.834,1024.117,1020.946,2.121,310.1,58.02,1.525,7.03,310,23.08,18.59,"NAN",24.08,22.49,"NAN",0,0,529,2541.777,11.55,11.82,12.83,11.09
"2019-10-04 00:00:00",178,549,18.59,25.75,12.25,4.525,73.78,93,47.62,14.77,1006.654,1009.267,1004.986,0.7402724,1023.428,1026.306,1021.397,1.775,311.2,93.2,1.19,7.79,327,22.19,17.2,"NAN",26.99,22.39,"NAN",0,0,1440,17346.78,15.37,13.44,15.6,10.99
"2019-10-05 00:00:00",179,549,19.06,24.65,15.9,2.469,78.56,93.2,51.3,12.61,1004.686,1007.208,1002.628,0.8296127,1021.398,1024.009,1019.025,1.975,314.7,50.85,1.327,8.08,324,22.35,17.84,"NAN",26.34,22.56,"NAN",0,0,1440,11385.94,14.53,15.02,17.92,12.19
"2019-10-06 00:00:00",180,549,17.15,24.52,12.55,3.495,76.5,96.9,43.59,16.95,1004.842,1008.444,1002.669,1.187478,1021.669,1025.459,1019.43,1.884,332.7,60.04,1.481,10.62,320,21.88,16.87,"NAN",24.73,22.29,"NAN",0,0,1440,16439.77,11.85,12.53,14.56,10.88
"2019-10-07 00:00:00",181,549,18.1,27.29,11.49,5.158,75.69,96,46.11,16.58,1006.948,1009.267,1004.737,0.8492903,1023.757,1026.238,1021.791,1.901,322.4,80.6,1.312,8.15,329,21.84,16.47,"NAN",26.04,22.06,"NAN",0,0,1440,17894,13.78,13.25,15.67,10.53
"2019-10-08 00:00:00",182,549,18.31,27.44,14.18,4.19,79.55,98.6,40.36,19.28,1006.11,1009.267,1004.143,0.896721,1022.892,1026.288,1020.536,1.815,325.1,52.71,1.169,7.09,331,21.94,16.75,"NAN",25.13,22,"NAN",0,0,1440,14633.14,15.42,14.12,16.47,8.88
"2019-10-09 00:00:00",183,549,19.07,27.38,14.82,4.045,81,94.4,56.85,11.96,1005.066,1006.796,1002.989,0.8189725,1021.785,1023.771,1019.293,2.593,318.2,72.46,1.71,9.56,318,22.13,17.05,"NAN",26.87,22.18,"NAN",0,0,1440,16181.38,13.92,15.51,18.5,13.65
"2019-10-10 00:00:00",184,549,16.98,23.9,12.17,3.635,71.49,91.5,37.29,17.98,1005.783,1007.62,1004.262,0.6289058,1022.635,1024.778,1020.766,3.49,332.4,24.5,1.711,10.2,336,21.95,16.75,"NAN",24.94,22.05,"NAN",0,0,1440,18071.88,11.42,11.2,13.97,8.23
"2019-10-11 00:00:00",185,549,18.57,29.21,10.63,6.128,64.74,94.7,32.65,21.73,1003.733,1007.208,1001.241,1.179598,1020.464,1024.278,1017.43,1.385,288.4,64.42,0.873,6.38,310,21.69,16,"NAN",25.56,21.96,"NAN",0,0,1440,17257.37,11.14,10.75,12.73,8.78
"2019-10-12 00:00:00",186,549,18.89,28.37,12.01,5.167,68.46,89.7,36.98,16.62,1002.244,1005.973,1000.101,1.107561,1018.928,1022.923,1016.401,1.425,254.3,81.1,0.859,6.29,269,21.75,16.37,"NAN",26.3,21.98,"NAN",0,0,1440,14770.85,13.89,12.37,14.77,10.11
"2019-10-13 00:00:00",187,549,19.71,25.27,16.09,2.995,71.16,85.1,48.56,10.12,998.7202,1001.03,996.7814,0.8234366,1015.296,1017.82,1013.055,3.247,181.2,47.22,2.192,14.86,183,21.9,17.46,"NAN",26.66,22.08,"NAN",0,0,1440,12756.64,14.47,14.16,16.29,12.8
"2019-10-14 00:00:00",188,549,19.5,25.06,15.54,2.033,77.61,92.9,48.76,9.43,997.2817,998.9711,994.8412,0.9520556,1013.845,1015.679,1011.489,5.104,190.4,78.17,3.021,17.49,173,21.7,16.85,"NAN",26.21,22,"NAN",0,0,1440,8810.546,14.41,15.36,16.73,13.52
"2019-10-15 00:00:00",189,549,14.63,18.12,11.39,1.589,83.7,98.1,55.69,13.81,1000.369,1007.208,994.4407,3.924269,1017.267,1024.417,1011.224,2.646,245.1,76.82,1.74,9.89,320,20.1,14.29,"NAN",21.45,21.16,"NAN",0,0,1440,9353.044,9.74,11.69,15.21,7.773
"2019-10-16 00:00:00",190,549,14.71,20.67,9.92,3.737,75.38,95.8,45.19,16.22,1006.951,1008.444,1005.561,0.5822623,1023.958,1025.642,1022.23,2.442,178.3,52.28,0.982,8.53,268,19.48,13.09,"NAN",21.52,19.99,"NAN",0,0,1440,12643.54,10.36,9.99,12.77,7.459
"2019-10-17 00:00:00",191,549,16.53,19.88,13.15,2.371,73.31,90.7,56.8,7.46,1004.269,1006.796,1001.442,1.328954,1021.121,1023.868,1018.248,4.459,166.7,23.19,1.562,11.89,165,19.35,14.46,"NAN",22.21,19.75,"NAN",0,0,1440,6468.942,14.9,11.66,14.96,9.62
"2019-10-18 00:00:00",192,549,17.85,21.08,14.71,1.883,94.2,98.6,85.9,3.576,1002.394,1004.737,1000.618,0.8357744,1019.138,1021.689,1017.408,2.771,199.7,60.51,1.548,10.33,190,19.57,12.99,"NAN",25.78,19.74,"NAN",0,0,1440,5455.008,14.53,16.89,19.68,14.35
"2019-10-19 00:00:00",193,549,16.24,20.23,13.41,1.893,83.8,97.7,61.29,11.26,1002.767,1006.384,995.2644,1.616142,1019.61,1023.377,1012.017,1.487,201.4,64.91,0.932,6.1,270,19.53,14.07,"NAN",24.02,19.65,"NAN",0,0,1440,9884.044,12.33,13.35,15.58,11.67
"2019-10-20 00:00:00",194,549,14.91,17.97,12.14,1.46,88.9,97.5,74.9,5.327,993.3141,1003.913,984.9683,2.94779,1010.076,1020.831,1001.571,4.23,206.8,67.84,2.679,17.93,188,18.89,-12.35,"NAN",21.56,19.86,58.88,3.9,36,1439,6880.293,11.55,13.08,16.57,11.45
"2019-10-21 00:00:00",195,549,13.71,18.86,10.64,2.365,81.1,97.1,48.36,14.6,999.2898,1004.737,994.0289,2.595343,1016.225,1021.94,1010.984,1.966,282.4,86.5,1.476,8.67,323,18.45,10.61,"NAN",21.19,18.88,"NAN",0.1,0.016,1440,12252.18,9.27,10.24,12.7,7.045
"2019-10-22 00:00:00",196,549,12.32,19.61,7.844,3.729,81.4,100,46.63,16.48,1003.114,1006.384,1000.618,0.7765873,1020.199,1023.361,1017.289,1.86,182.3,76.09,1.129,6.55,289,18.16,12.76,"NAN",20.28,18.3,"NAN",0,0,1440,14864.32,8.5,8.84,11.53,7.562
"2019-10-23 00:00:00",197,549,13.49,20.43,8.63,3.869,70.22,94.1,39.47,15.99,1000.089,1003.913,997.3236,1.451633,1017.053,1020.916,1013.897,2.022,112.8,98.5,1.297,8.39,33,17.87,13.06,"NAN",20.11,18.16,"NAN",0,0,1440,14498.7,9.05,7.723,9.57,5.535
"2019-10-24 00:00:00",198,549,13.37,17.28,9.73,2.245,80.9,92.7,58.07,10.18,998.4081,1003.501,995.2644,1.951948,1015.348,1020.512,1012.302,2.145,316.9,65.83,1.887,12.2,337,17.57,12.03,"NAN",20.28,17.97,"NAN",0,0,1440,7498.782,11.3,10.03,11.59,8.46
"2019-10-25 00:00:00",199,549,14.57,20.26,10,3.141,79.82,97,55.42,13.13,1006.31,1009.679,1001.442,1.965541,1023.313,1026.625,1018.469,1.233,168.6,65.82,0.541,4.68,280,17.44,12.54,"NAN",21.08,17.49,"NAN",0,0,1440,7491.059,10.2,10.89,12.57,9.45
"2019-10-26 00:00:00",200,549,16.71,26.55,9.25,5.668,70.13,97.2,32.52,21.9,1006.164,1008.855,1002.678,1.739658,1023.043,1026.089,1019.081,1.986,165,39.62,0.919,6.49,206,17.62,12.56,"NAN",22.38,17.54,"NAN",0,0,1440,14813.78,10.76,10.3,12.91,8.18
"2019-10-27 00:00:00",201,549,17.19,26.9,11.1,4.626,70.37,91.3,30.38,16.9,1004.206,1008.032,1001.854,0.9399977,1021.021,1025.053,1018.081,1.436,301.9,94.2,0.954,9.14,209,17.92,12.63,"NAN",23.23,17.7,"NAN",0,0,1440,14073.38,12.34,11.16,13.18,7.422
"2019-10-28 00:00:00",202,549,17.07,21.82,13.72,2.698,75.09,91.5,53.6,11.16,1003.374,1005.973,1001.442,0.7246088,1020.18,1022.764,1017.961,1.621,225,93.7,0.818,4.89,160,17.94,12.67,"NAN",23.14,17.6,"NAN",0.1,0.001,1439,6253.24,14.07,12.44,14.17,10.37
"2019-10-29 00:00:00",203,549,17.61,21.18,14.87,1.615,85.7,92.8,72.64,4.792,1002.647,1003.913,1001.407,0.4758066,1019.407,1020.774,1018.069,3.72,151.7,17.18,1.706,11.76,179,17.95,13.02,"NAN",23.28,17.61,"NAN",1.4,36,1440,5639.615,15.7,15.18,16.84,13.38
"2019-10-30 00:00:00",204,549,18.02,21.24,15.09,1.734,89.9,97.1,74.55,5.85,1004.254,1008.032,1001.442,1.289621,1021.018,1024.833,1018.253,2.301,161.1,47.13,1.214,7.64,156,18.01,12.86,"NAN",23.84,17.8,"NAN",6.2,72,1440,5467.917,16.98,16.32,18.3,14.31
"2019-10-31 00:00:00",205,549,18.51,19.95,16.77,0.935,94.9,99.7,84.6,3.468,1007.348,1010.503,1005.149,1.243872,1024.135,1027.313,1021.946,2.846,187.6,66.95,1.975,12.79,163,18.17,12.57,"NAN",25.15,17.83,"NAN",5.9,18,1440,2730.078,18.19,17.68,19.47,16.11
"2019-11-01 00:00:00",206,549,18.6,19.82,17.28,0.727,97.8,99.4,95.9,0.676,1010.461,1012.974,1008.444,0.7149504,1027.294,1029.824,1025.292,1.648,197.8,66.72,0.886,6.33,272,18.43,11.82,"NAN",26.8,18.04,"NAN",7.6,12.41,1440,2804.076,19.08,18.27,19.47,17.01
"2019-11-02 00:00:00",207,549,18.98,19.96,18.29,0.41,96.8,100,91.4,2.462,1007.28,1011.327,1001.845,2.566188,1024.038,1028.169,1018.549,2.609,248.1,31.54,1.331,8.78,290,18.66,12.15,"NAN",27.67,18.16,"NAN",10.3,108,1440,3153.996,18.15,18.48,19.08,17.55
"2019-11-03 00:00:00",208,549,17.11,19.14,15.31,0.925,94.3,100,82.3,4.851,998.1715,1002.266,994.8525,1.664548,1014.886,1018.978,1011.583,2.597,274.5,31.1,1.316,9.74,308,18.43,12.91,"NAN",26.03,18.18,"NAN",33.5,108,1440,5863.454,15.18,16.18,18.19,14.27
"2019-11-04 00:00:00",209,549,16.59,20.22,14.37,1.512,87.8,99.7,59.33,12.68,998.7885,1001.854,994.0289,2.414742,1015.544,1018.693,1010.743,2.862,289,35.11,1.502,11.26,319,18.31,12.16,"NAN",25.13,17.97,"NAN",5.3,36,1439,10640.39,15.22,14.39,15.7,11.62
"2019-11-05 00:00:00",210,549,14.81,17.37,11.99,1.44,94.4,100,87.3,2.338,998.4924,1001.03,995.6763,1.069106,1015.348,1017.865,1012.401,2.548,254.7,42.99,1.396,12.53,268,18.08,12.38,"NAN",23.05,18.17,"NAN",12.9,120,1440,4022.952,10.43,13.93,16.61,10.2
"2019-11-06 00:00:00",211,549,13.68,17.4,11.2,1.88,88.1,97.5,69.03,7.71,1002.491,1007.208,998.5592,2.480142,1019.481,1024.348,1015.584,2.13,299.3,60.01,1.73,11.72,317,17.25,12,"NAN",20.85,17.64,"NAN",5.8,36,1440,8953.811,11.26,11.68,14.3,10.19
"2019-11-07 00:00:00",212,549,13.61,16.22,10.7,1.929,94.9,100,79.07,5.141,1004.006,1007.62,999.7948,2.194177,1021.026,1024.831,1016.625,1.417,204.6,71.59,0.742,6.14,289,17.05,5.924,"NAN",21.72,17.69,"NAN",7.7,18,1440,5953.202,15.16,12.79,15.68,10.41
"2019-11-08 00:00:00",213,549,12.35,16.05,9.2,1.743,86.1,99.6,54.72,11.19,1002.807,1004.737,999.7948,1.037706,1019.883,1021.983,1016.649,2.548,312.4,45.49,1.943,12.4,323,16.86,2.002,"NAN",20.5,17.45,"NAN",4.2,18,1440,9113.732,8.07,9.96,15.19,5.99
"2019-11-09 00:00:00",214,549,10.62,16.07,7.381,2.442,80.7,96.9,52.56,12.84,1007.775,1011.738,1002.678,2.406964,1025.041,1029.075,1019.956,1.749,225.9,97.1,1.209,8.19,352,16.11,7.423,"NAN",18.17,17.09,"NAN",2.9,12,1440,11104.44,7.582,7.236,9.4,5.557
"2019-11-10 00:00:00",215,549,10.69,14.88,7.159,2.35,93.4,100,83.5,4.329,1008.908,1011.327,1004.325,1.360007,1026.189,1028.783,1021.333,2.307,179,77.01,1.523,10.65,335,15.57,10.42,"NAN",17.96,16.81,"NAN",6.7,36,1439,2580.988,10.53,9.66,14.56,6.742
"2019-11-11 00:00:00",216,549,11.14,13.65,9.59,0.877,92.8,100,78.56,4.737,1009.167,1012.15,1006.384,0.8531436,1026.424,1029.33,1023.603,1.418,328.1,78.42,0.845,5.54,336,15.19,8.36,"NAN",19.26,16.44,"NAN",4.5,7.2,1440,3714.692,10.96,10.01,11.36,7.765
"2019-11-12 00:00:00",217,549,12.97,16.53,9.88,1.688,93.3,100,74.48,6.423,1005.942,1008.855,1003.913,0.6764315,1023.033,1026.144,1020.878,2.096,325.1,86.6,1.734,10.68,329,15.58,8.48,"NAN",21.13,16.31,"NAN",4.2,2.571,1440,4919.414,8.54,11.9,15.18,8.54
"2019-11-13 00:00:00",218,549,11.51,14.75,6.722,2.802,91.8,99.2,69.45,7.9,1004.294,1020.387,998.1473,2.656796,1021.448,1037.944,1015.012,1.474,201.2,69.37,0.92,7.9,270,14.95,-0.191,"NAN",19.35,16.07,"NAN",1.3,3,1439,6237.002,14,10.16,14.02,6.352
"2019-11-14 00:00:00",219,549,14.63,17.47,12.18,1.39,89,100,63.84,10.96,1000.633,1003.913,996.5,1.931371,1017.535,1020.97,1013.303,2.743,304.2,23.37,1.622,9.81,283,15.8,10.79,"NAN",23.13,15.81,"NAN",8,36,1440,8489.013,11.18,12.73,15.48,8.93
"2019-11-15 00:00:00",220,549,10.37,13.39,7.777,1.462,89.1,97.7,73.25,6.221,996.2806,1000.618,992.7933,1.432446,1013.365,1017.669,1009.637,3.228,306.4,30.32,2.31,16.36,314,15.02,8.87,8.39,17.84,15.84,"NAN",13.8,36,1440,5582.237,6.325,8.62,11.71,5.968
"2019-11-16 00:00:00",221,549,8.47,12.76,5.954,2.037,76.05,93.9,50.25,13.53,997.6928,1000.618,995.6763,1.067717,1014.918,1018.016,1012.704,2.509,329,70.11,2.006,11.24,307,14.1,8.69,"NAN",15.48,15.16,"NAN",0.1,0.012,1440,11318.45,3.447,4.25,6.361,1.916
"2019-11-17 00:00:00",222,549,8.15,14.52,2.651,3.548,79.68,98.9,50.27,13.86,1003.732,1007.208,999.7948,1.620748,1021.083,1024.485,1017.182,1.557,188.3,82,0.891,6.77,321,13.63,3.323,"NAN",15.48,14.7,"NAN",0.7,2,1439,10247.59,8.04,4.584,8.04,2.144
"2019-11-18 00:00:00",223,549,10.82,14.42,8.18,1.869,97.4,100,90.2,2.849,1001.169,1003.914,998.1478,1.000451,1018.31,1021.261,1015.076,2.497,168.4,94.8,1.481,7.74,345,14.06,7.654,"NAN",19.18,14.79,"NAN",13.9,72,1440,2211.263,7.5,10.43,14.24,7.406
"2019-11-19 00:00:00",224,549,9.67,15.79,5.784,2.951,86.2,100,54.6,13.55,1004.087,1007.208,1000.619,1.268256,1021.349,1024.556,1017.93,1.42,299.9,96,0.862,6.56,309,13.59,7.314,"NAN",16.93,14.3,"NAN",0,0,1440,11071.15,5.741,7.245,9.62,5.477
"2019-11-20 00:00:00",225,549,8.64,12.4,5.22,2.577,91.2,100,68.74,9.78,1001.81,1005.149,996.0886,2.408487,1019.096,1022.659,1013.139,3.486,159.2,16.21,1.537,10.83,147,13.22,3.31,"NAN",15.58,14.18,"NAN",1.4,2.769,1439,4779.638,9.23,7.193,9.85,5.212
"2019-11-21 00:00:00",226,549,11.1,15.51,9.97,1.273,90.3,97.6,62.36,7.563,994.0291,997.3241,991.9701,1.116443,1011.03,1014.4,1008.966,3.138,159.3,30.8,1.541,11.63,160,13.25,-1.702,"NAN",17.67,14,"NAN",10.3,12,1440,5523.052,10.18,9.52,11.36,8.04
"2019-11-22 00:00:00",227,549,12.34,16.19,10.58,1.695,90.8,98.1,70.47,7.174,992.3993,994.4412,989.499,0.8781466,1009.298,1011.338,1006.378,2.415,157.6,39.31,0.976,8.05,168,13.53,3.704,"NAN",19.19,14.05,"NAN",1.5,9,1440,6481.277,10.99,10.84,13.19,10.14
"2019-11-23 00:00:00",228,549,12.96,15.65,10.86,1.158,95.1,100,85.2,3.217,982.8758,990.3228,977.9673,2.660923,999.576,1007.225,994.5468,4.359,243.3,59.28,2.263,15.47,275,13.71,-1.062,"NAN",20.93,14.17,"NAN",30.2,72,1439,4609.403,9.9,12.19,15,9.85
"2019-11-24 00:00:00",229,549,11.49,15.67,8.91,1.689,86.5,98.4,61.74,8.2,995.4435,1002.678,985.7924,4.859357,1012.445,1019.854,1002.665,2.306,309.7,54.79,1.573,12.37,318,13.42,-5.339,"NAN",18.33,14,"NAN",4.3,36,1440,7971.2,9.72,9.25,11.91,7.778
"2019-11-25 00:00:00",230,549,12.29,16.1,8.71,2.366,93.7,100,79.96,6.184,1001.25,1003.502,998.9716,1.210267,1018.304,1020.582,1015.76,3.362,168.9,33.9,1.588,9.95,167,13.48,1.948,"NAN",19.43,14.06,"NAN",8,36,1440,5032.893,14.89,11.27,16.11,8.45
"2019-11-26 00:00:00",231,549,15.97,18.86,14.66,0.976,93.9,100,75.71,5.584,1001.202,1003.502,998.9716,0.9951742,1018.034,1020.391,1015.779,1.992,241.4,57.95,1.222,8.01,166,14.51,-0.558,"NAN",24.4,14.28,"NAN",3,36,1440,6019.192,14.48,14.97,16.35,13.37
"2019-11-27 00:00:00",232,549,15.7,18.79,13.02,1.348,95.5,100,82.8,4.5,997.36,1001.443,994.853,1.435755,1014.144,1018.346,1011.416,3.305,214.1,50.06,1.508,10.04,202,15.07,-1.607,"NAN",24.14,14.76,"NAN",15.8,36,1440,4643.799,11.83,14.98,17.22,11.76
"2019-11-28 00:00:00",233,549,13.58,15.5,12.16,0.923,92.4,97.4,83.8,3.232,999.9498,1002.266,997.3241,1.198373,1016.903,1019.311,1014.254,1.85,207.4,57.3,0.89,7.07,262,14.51,5.148,"NAN",20.44,14.73,"NAN",1,3.636,1439,3704.943,12.2,12.37,13.74,11.42
"2019-11-29 00:00:00",234,549,15.28,17.76,12.88,1.44,92.1,99.5,76.5,5.948,1002.098,1003.914,999.7953,0.7342311,1018.986,1020.744,1016.749,3.469,202.1,35.87,1.228,9.88,267,14.69,6.047,"NAN",22.21,14.77,"NAN",4.1,5.143,1440,4934.831,15.78,13.98,15.81,12.16
"2019-11-30 00:00:00",235,549,16.07,17.76,14.76,0.711,96.8,99.8,91.2,2.099,1005.51,1008.444,1002.266,1.344696,1022.408,1025.468,1019.122,2.344,215.3,44.92,1.215,7.84,242,15.34,-0.531,"NAN",24.5,15.11,"NAN",19.8,72,1440,2742.322,15.41,15.57,17.15,14.32
"2019-12-01 00:00:00",236,549,14.35,16.29,11.73,1.312,96.1,100,87.5,3.324,1004.275,1007.208,999.7953,1.331457,1021.255,1024.149,1016.851,2.512,230.7,50.95,1.534,8.97,198,15.36,-1.662,"NAN",23.25,15.27,"NAN",18.7,72,1439,2938.95,11.22,13.75,16.17,11.03
"2019-12-02 00:00:00",237,549,11.99,14.71,9.03,1.198,91.6,99.2,67.27,7.338,997.0744,1001.031,993.6176,1.786711,1014.074,1018.112,1010.502,2.962,304.2,47.79,1.319,9.76,319,14.44,-0.381,"NAN",19.5,14.98,"NAN",8.8,72,1440,3650.343,7.383,10.62,12.85,7.363
"2019-12-03 00:00:00",238,549,11.42,16.08,7.71,2.529,65.72,89.5,46.73,13.08,1001.404,1003.914,999.3834,1.101907,1018.513,1021.156,1016.605,5.234,38.51,48.14,2.41,16.54,86,13.63,1.117,"NAN",16.02,14.38,"NAN",0,0,1440,10081.75,3.427,4.95,7.397,3.349
"2019-12-04 00:00:00",239,549,9.58,14.59,6.757,2.251,61.48,70.33,46.87,5.403,1001.275,1004.737,998.1478,1.610682,1018.494,1022.099,1015.063,2.911,83.5,57.1,1.997,13.23,78,13.11,-3.895,"NAN",14.43,13.93,"NAN",0,0,1439,10080.86,2.48,2.479,4.927,0.909
"2019-12-05 00:00:00",240,549,9.41,14.88,5.114,3.082,74.16,89.2,51.73,10.45,998.2504,1001.031,996.0886,1.069121,1015.428,1018.312,1012.913,1.535,113.4,95.4,0.916,5.9,73,12.56,-10,"NAN",15.1,13.53,"NAN",0,0,1440,9046.594,6.781,4.876,7.572,2.406
"2019-12-06 00:00:00",241,549,11.96,17.21,7.271,2.958,66.49,91.5,48.05,9.94,1003.511,1007.62,1000.207,1.881951,1020.623,1024.849,1017.45,3.315,106.1,61.32,2.091,12.65,71,12.7,-2.152,"NAN",16.27,13.25,"NAN",0,0,1440,9474.152,6.106,5.738,7.984,3.416
"2019-12-07 00:00:00",242,549,11.7,17.35,8.15,2.579,73.6,95.9,53.52,10.5,1008.374,1010.503,1005.973,1.042421,1025.585,1027.969,1023.189,1.959,117.2,86.9,0.926,6.21,116,12.72,-0.94,"NAN",16.55,13.14,"NAN",0,0,1439,8786.488,7.501,6.984,9.11,5.102
"2019-12-08 00:00:00",243,549,10.44,16.39,6.173,3.386,86.9,100,60.59,11.34,1010.852,1012.974,1008.856,0.9978025,1028.184,1030.397,1026.214,1.389,203.2,81.4,0.773,4.86,304,12.69,0.586,"NAN",16.66,13.16,"NAN",0,0,1440,8558.043,8.42,8.19,10.74,5.813
"2019-12-09 00:00:00",244,549,12.22,15.07,8.99,2.175,98.1,100,95.6,1.241,1012.513,1015.445,1010.503,0.9897154,1029.762,1032.669,1027.885,1.868,166.7,62.13,0.854,4.74,161,13.04,4.331,"NAN",19.91,13.5,"NAN",2.1,1.44,1440,2276.398,13.45,11.95,14.72,8.4
"2019-12-10 00:00:00",245,549,12.44,16.32,8.84,1.824,92.4,100,73.52,7.712,1016.704,1018.74,1014.21,0.9457523,1034.011,1036.028,1031.421,1.785,343,55.62,0.802,6.51,95,13.52,8.36,"NAN",20.4,13.65,"NAN",0,0,1440,7160.86,8.88,11.2,13.46,8.82
"2019-12-11 00:00:00",246,549,10.76,15.91,7.606,2.57,83.2,100,60.16,11.61,1014.335,1019.152,1011.739,1.481269,1031.706,1036.71,1029.001,1.815,173.3,58.13,0.959,6.78,146,12.97,5.434,"NAN",16.71,13.42,"NAN",0,0,1440,7774.902,8.62,7.877,9.74,5.387
"2019-12-12 00:00:00",247,549,10.73,13.51,8.53,1.243,83.4,100,57.58,12.39,1014.209,1017.093,1008.856,2.151435,1031.578,1034.475,1026.122,2.701,284.1,99.5,1.86,12.98,317,12.84,6.769,"NAN",17.31,13.23,"NAN",3.5,18,1439,8041.708,7.456,7.875,11.19,5.027
"2019-12-13 00:00:00",248,549,11.65,13.82,8.63,1.777,97.2,100,91,2.478,1009.701,1015.445,1005.561,2.712391,1026.937,1032.962,1022.644,2.532,264.7,69.79,1.626,11.48,307,12.87,8.17,"NAN",19.33,13.45,"NAN",18.5,36,1440,1910.57,13.39,11.23,13.79,7.403
"2019-12-14 00:00:00",249,549,13.36,15.12,12.25,0.58,98.1,100,94.5,1.373,1008.193,1010.091,1006.385,0.743329,1025.298,1027.282,1023.459,2.393,295.4,37.31,1.355,10.03,331,13.57,8.57,"NAN",23.15,13.7,"NAN",5.6,9,1440,2361.878,11.82,13.08,14.88,11.54
"2019-12-15 00:00:00",250,549,13.28,16.01,11.75,1.177,92,99.3,78.08,5.66,1005.894,1008.856,1002.266,1.440093,1022.966,1026.067,1019.295,2.23,207.6,50.61,1.242,7.81,196,13.4,1.43,"NAN",21.12,13.5,"NAN",1,9,1439,5143.486,11.13,11.98,14.48,11.05
"2019-12-16 00:00:00",251,549,13.24,15.74,11.77,1.037,90.4,98.6,76.13,5.315,996.8582,1003.502,988.2634,4.086134,1013.779,1020.565,1005.054,5.102,172.2,18.25,1.73,14.63,167,13.33,5.08,"NAN",19.57,13.44,"NAN",5.3,9,1440,5329.484,12.26,11.68,12.76,10.63
"2019-12-17 00:00:00",252,549,10.88,13.14,8.06,1.324,97.3,99.5,92.3,1.132,983.4938,989.0872,979.2028,2.490524,1000.328,1005.895,995.9818,2.195,308,54.61,1.428,14.95,164,13.21,4.222,"NAN",18.76,13.63,"NAN",27.4,18,1440,1465.962,6.968,10.47,12.78,6.956
"2019-12-18 00:00:00",253,549,9.33,13.96,5.117,2.767,80.6,98.3,57.05,12.02,994.5804,1001.031,984.5568,4.47055,1011.699,1018.184,1001.581,2.302,217,86.2,1.555,10.49,168,12.39,-0.763,"NAN",16.16,12.98,"NAN",0,0,1439,8106.72,7.909,5.973,7.967,4.489
"2019-12-19 00:00:00",254,549,13.36,15.71,9.67,1.907,88.7,98.4,81.3,4.307,997.2058,1000.619,993.6176,1.828504,1014.126,1017.802,1010.359,9.04,165.9,17.89,2.947,20.63,165,12.58,6.415,"NAN",19.08,12.95,"NAN",0,0,1440,5513.616,14.71,11.54,14.93,7.922
"2019-12-20 00:00:00",255,549,14.91,16.08,12.54,0.829,95.2,99.1,88.6,2.442,988.0001,994.0293,978.379,4.598488,1004.673,1010.785,994.821,6.564,206.5,26.94,2.853,22.82,199,13.38,6.551,"NAN",22.25,13.28,"NAN",0,0,1440,909.0769,13.38,14.16,15.68,11.89
"2019-12-21 00:00:00",256,549,14.07,16.12,12.13,1.063,98.7,100,94.1,1.144,987.3565,990.7345,983.3213,1.946866,1004.067,1007.497,1000.016,3.926,249.1,45.4,2.648,21.48,271,13.99,8.31,"NAN",23.67,13.61,"NAN",0,0,1440,712.7103,14.54,13.88,16.1,11.63
"2019-12-22 00:00:00",257,549,15.69,17.09,14.52,0.69,89.4,100,68.2,10.38,994.7391,1003.914,988.2634,4.403745,1011.479,1020.849,1004.915,5.04,253.5,24.94,2.333,17.04,254,14.28,8.43,"NAN",24.23,13.5,"NAN",0,0,1439,3973.105,12.27,13.87,16.34,9.91
"2019-12-23 00:00:00",258,549,14.29,16.75,10.4,1.436,91.4,97.9,80.6,4.142,1007.31,1012.974,1002.678,2.971331,1024.345,1030.342,1019.592,2.818,260.9,53.66,1.705,11.45,248,13.75,8.65,"NAN",19.57,13.19,"NAN",0,0,1440,3776.611,10.12,12.91,15.23,9.98
"2019-12-24 00:00:00",259,549,11.19,14.75,7.672,2.323,94.3,100,83.1,4.802,1013.518,1015.445,1011.739,0.6320866,1030.847,1032.861,1029.118,2.502,154.5,18.05,0.832,5.56,152,13.24,8.99,"NAN",17.2,13.22,"NAN",0,0,1440,3886.925,10.73,10.29,12.8,7.593
